5.317361552716548090e+00 1.465779790025819906e+01
1.063472310543309618e+01 1.269892168317299941e+01
1.595208465814964427e+01 1.166319402816243844e+01
2.126944621086619236e+01 1.304166247722239014e+01
2.658680776358274045e+01 1.195794656239468878e+01
3.190416931629928854e+01 1.110895849370862898e+01
3.722153086901583663e+01 1.149657697061725870e+01
4.253889242173238472e+01 7.695112117150094022e+00
4.785625397444893281e+01 1.008945681322648369e+01
5.317361552716548090e+01 9.452355079268249582e+00
5.849097707988202899e+01 1.005086562759306013e+01
6.380833863259857708e+01 8.820797089716052142e+00
6.912570018531512517e+01 8.254132310221072188e+00
7.444306173803167326e+01 6.873535929391690225e+00
7.976042329074822135e+01 7.632136184327499073e+00
8.507778484346476944e+01 7.048133515322217768e+00
9.039514639618131753e+01 5.673342974868416988e+00
9.571250794889786562e+01 6.239924426838033611e+00
1.010298695016144137e+02 6.240923049422631763e+00
1.063472310543309618e+02 5.538342206140794310e+00
1.116645926070475099e+02 5.140937369511482835e+00
1.169819541597640580e+02 4.397089194315376481e+00
1.222993157124806061e+02 4.784371919792092420e+00
1.276166772651971542e+02 3.828608172825217260e+00
1.329340388179136880e+02 3.500106073710046228e+00
1.382514003706302219e+02 3.086791280273464277e+00
1.435687619233468126e+02 3.263974938102472745e+00
1.488861234760633465e+02 2.824352682427745176e+00
1.542034850287798804e+02 2.482082781204394184e+00
1.595208465814964143e+02 2.163364143270441797e+00
1.648382081342130050e+02 1.914916761748317597e+00
1.701555696869295389e+02 1.611439816424466986e+00
1.754729312396460728e+02 1.246435390147367706e+00
1.807902927923626066e+02 9.574117642725180621e-01
1.861076543450791974e+02 8.422818896840355007e-01
1.914250158977957312e+02 5.690641821008031176e-01
1.967423774505122651e+02 4.106885310302766379e-01
2.020597390032287990e+02 2.625870791077021815e-01
2.073771005559453897e+02 2.339935070896190794e-01
2.126944621086619236e+02 1.667838413865646019e-01
2.180118236613784575e+02 1.133929177041425318e-01
2.233291852140949914e+02 6.410385997763554111e-02
2.286465467668115821e+02 6.237140551163079805e-02
2.339639083195281160e+02 3.238230088943633289e-02
2.392812698722446498e+02 1.385588836134537920e-02
2.445986314249611837e+02 8.473695167220549745e-03
2.499159929776777744e+02 7.110258501216694393e-03
2.552333545303943083e+02 9.284873644200535708e-04
2.605507160831108422e+02 2.274325109816784248e-04
2.658680776358273761e+02 0.000000000000000000e+00
2.711854391885439099e+02 0.000000000000000000e+00
