  143    0.40573E+04    0.10572E+01   -0.43376E+02    0.38474E+07    0.34896E+04
  144    0.40909E+04    0.10553E+01   -0.43549E+02    0.38256E+07    0.34474E+04
  145    0.41244E+04    0.10529E+01   -0.43701E+02    0.38040E+07    0.34059E+04
  146    0.41577E+04    0.10501E+01   -0.43830E+02    0.37826E+07    0.33651E+04
  147    0.41909E+04    0.10468E+01   -0.43937E+02    0.37613E+07    0.33248E+04
  148    0.42239E+04    0.10431E+01   -0.44020E+02    0.37401E+07    0.32852E+04
  149    0.42566E+04    0.10389E+01   -0.44079E+02    0.37192E+07    0.32461E+04
  150    0.42892E+04    0.10342E+01   -0.44115E+02    0.36983E+07    0.32075E+04
  151    0.43216E+04    0.10291E+01   -0.44126E+02    0.36777E+07    0.31695E+04
  152    0.43538E+04    0.10236E+01   -0.44112E+02    0.36572E+07    0.31320E+04
  153    0.43858E+04    0.10177E+01   -0.44074E+02    0.36368E+07    0.30950E+04
  154    0.44175E+04    0.10113E+01   -0.44010E+02    0.36166E+07    0.30584E+04
  155    0.44490E+04    0.10046E+01   -0.43922E+02    0.35965E+07    0.30223E+04
  156    0.44802E+04    0.99757E+00   -0.43808E+02    0.35766E+07    0.29867E+04
  157    0.45112E+04    0.99015E+00   -0.43670E+02    0.35569E+07    0.29515E+04
  158    0.45419E+04    0.98242E+00   -0.43506E+02    0.35373E+07    0.29167E+04
  159    0.45724E+04    0.97437E+00   -0.43316E+02    0.35178E+07    0.28823E+04
  160    0.46026E+04    0.96604E+00   -0.43101E+02    0.34985E+07    0.28484E+04
  161    0.46325E+04    0.95745E+00   -0.42860E+02    0.34793E+07    0.28148E+04
  162    0.46621E+04    0.94859E+00   -0.42593E+02    0.34603E+07    0.27816E+04
  163    0.46913E+04    0.93951E+00   -0.42300E+02    0.34414E+07    0.27487E+04
  164    0.47203E+04    0.93021E+00   -0.41981E+02    0.34227E+07    0.27162E+04
  165    0.47490E+04    0.92071E+00   -0.41636E+02    0.34041E+07    0.26840E+04
  166    0.47773E+04    0.91104E+00   -0.41265E+02    0.33857E+07    0.26521E+04
  167    0.48054E+04    0.90120E+00   -0.40867E+02    0.33674E+07    0.26206E+04
  168    0.48330E+04    0.89122E+00   -0.40443E+02    0.33492E+07    0.25893E+04
  169    0.48604E+04    0.88111E+00   -0.39992E+02    0.33312E+07    0.25583E+04
  170    0.48873E+04    0.87090E+00   -0.39514E+02    0.33133E+07    0.25276E+04
  171    0.49139E+04    0.86060E+00   -0.39009E+02    0.32956E+07    0.24971E+04
  172    0.49402E+04    0.85022E+00   -0.38478E+02    0.32780E+07    0.24668E+04
  173    0.49660E+04    0.83980E+00   -0.37919E+02    0.32605E+07    0.24368E+04
  174    0.49915E+04    0.82933E+00   -0.37333E+02    0.32432E+07    0.24069E+04
  175    0.50165E+04    0.81886E+00   -0.36719E+02    0.32260E+07    0.23773E+04
  176    0.50412E+04    0.80838E+00   -0.36078E+02    0.32090E+07    0.23478E+04
  177    0.50655E+04    0.79794E+00   -0.35410E+02    0.31921E+07    0.23186E+04
  178    0.50893E+04    0.78757E+00   -0.34715E+02    0.31753E+07    0.22895E+04
  179    0.51127E+04    0.77732E+00   -0.33993E+02    0.31587E+07    0.22607E+04
  180    0.51357E+04    0.76720E+00   -0.33244E+02    0.31422E+07    0.22321E+04
  181    0.51582E+04    0.75727E+00   -0.32468E+02    0.31258E+07    0.22037E+04
  182    0.51803E+04    0.74755E+00   -0.31665E+02    0.31096E+07    0.21756E+04
  183    0.52019E+04    0.73808E+00   -0.30837E+02    0.30935E+07    0.21477E+04
  184    0.52231E+04    0.72890E+00   -0.29982E+02    0.30775E+07    0.21202E+04
  185    0.52437E+04    0.72004E+00   -0.29101E+02    0.30616E+07    0.20929E+04
  186    0.52639E+04    0.71153E+00   -0.28195E+02    0.30459E+07    0.20660E+04
  187    0.52836E+04    0.70343E+00   -0.27262E+02    0.30303E+07    0.20393E+04
  188    0.53028E+04    0.69575E+00   -0.26305E+02    0.30148E+07    0.20131E+04
  189    0.53215E+04    0.68854E+00   -0.25321E+02    0.29995E+07    0.19871E+04
  190    0.53397E+04    0.68183E+00   -0.24313E+02    0.29842E+07    0.19615E+04
  191    0.53573E+04    0.67565E+00   -0.23280E+02    0.29691E+07    0.19363E+04
  192    0.53744E+04    0.67005E+00   -0.22222E+02    0.29541E+07    0.19115E+04
  193    0.53910E+04    0.66506E+00   -0.21139E+02    0.29392E+07    0.18870E+04
  194    0.54070E+04    0.66071E+00   -0.20031E+02    0.29244E+07    0.18630E+04
  195    0.54225E+04    0.65704E+00   -0.18900E+02    0.29097E+07    0.18394E+04
  196    0.54374E+04    0.65408E+00   -0.17744E+02    0.28952E+07    0.18163E+04
  197    0.54517E+04    0.65188E+00   -0.16564E+02    0.28808E+07    0.17936E+04
  198    0.54654E+04    0.65046E+00   -0.15360E+02    0.28664E+07    0.17713E+04
  199    0.54786E+04    0.64987E+00   -0.14132E+02    0.28522E+07    0.17495E+04
  200    0.54911E+04    0.65013E+00   -0.12881E+02    0.28381E+07    0.17283E+04
  201    0.55031E+04    0.65129E+00   -0.11607E+02    0.28241E+07    0.17075E+04
  202    0.55144E+04    0.65337E+00   -0.10310E+02    0.28102E+07    0.16872E+04
  203    0.55251E+04    0.65642E+00   -0.89906E+01    0.27964E+07    0.16674E+04
  204    0.55353E+04    0.66045E+00   -0.76503E+01    0.27827E+07    0.16480E+04
  205    0.55448E+04    0.66551E+00   -0.62893E+01    0.27691E+07    0.16291E+04
  206    0.55537E+04    0.67162E+00   -0.49084E+01    0.27556E+07    0.16107E+04
  207    0.55620E+04    0.67882E+00   -0.35082E+01    0.27423E+07    0.15927E+04
  208    0.55697E+04    0.68713E+00   -0.20894E+01    0.27290E+07    0.15751E+04
  209    0.55768E+04    0.69660E+00   -0.65275E+00    0.27158E+07    0.15580E+04
  210    0.55833E+04    0.70726E+00    0.80110E+00    0.27027E+07    0.15413E+04
  211    0.55892E+04    0.71912E+00    0.22715E+01    0.26897E+07    0.15249E+04
  212    0.55946E+04    0.73224E+00    0.37576E+01    0.26768E+07    0.15089E+04
  213    0.55993E+04    0.74664E+00    0.52590E+01    0.26640E+07    0.14934E+04
  214    0.56034E+04    0.76235E+00    0.67748E+01    0.26513E+07    0.14781E+04
  215    0.56069E+04    0.77941E+00    0.83043E+01    0.26387E+07    0.14633E+04
  216    0.56098E+04    0.79784E+00    0.98470E+01    0.26262E+07    0.14487E+04
  217    0.56121E+04    0.81768E+00    0.11402E+02    0.26138E+07    0.14345E+04
  218    0.56138E+04    0.83896E+00    0.12969E+02    0.26014E+07    0.14207E+04
  219    0.56149E+04    0.86172E+00    0.14547E+02    0.25892E+07    0.14071E+04
  220    0.56154E+04    0.88598E+00    0.16135E+02    0.25770E+07    0.13938E+04
  221    0.56154E+04    0.91178E+00    0.17732E+02    0.25650E+07    0.13809E+04
  222    0.56147E+04    0.93915E+00    0.19339E+02    0.25530E+07    0.13682E+04
  223    0.56134E+04    0.96812E+00    0.20954E+02    0.25411E+07    0.13558E+04
  224    0.56116E+04    0.99873E+00    0.22577E+02    0.25293E+07    0.13436E+04
  225    0.56091E+04    0.10310E+01    0.24206E+02    0.25176E+07    0.13317E+04
  226    0.56061E+04    0.10650E+01    0.25842E+02    0.25060E+07    0.13200E+04
  227    0.56025E+04    0.11007E+01    0.27484E+02    0.24944E+07    0.13085E+04
  228    0.55982E+04    0.11381E+01    0.29130E+02    0.24829E+07    0.12973E+04
  229    0.55934E+04    0.11774E+01    0.30780E+02    0.24716E+07    0.12863E+04
  230    0.55880E+04    0.12185E+01    0.32434E+02    0.24603E+07    0.12754E+04
  231    0.55820E+04    0.12614E+01    0.34091E+02    0.24490E+07    0.12648E+04
  232    0.55754E+04    0.13063E+01    0.35749E+02    0.24379E+07    0.12543E+04
  233    0.55682E+04    0.13530E+01    0.37409E+02    0.24268E+07    0.12440E+04
  234    0.55605E+04    0.14018E+01    0.39070E+02    0.24158E+07    0.12338E+04
  235    0.55521E+04    0.14525E+01    0.40731E+02    0.24049E+07    0.12238E+04
  236    0.55432E+04    0.15052E+01    0.42392E+02    0.23941E+07    0.12139E+04
  237    0.55337E+04    0.15600E+01    0.44051E+02    0.23833E+07    0.12042E+04
  238    0.55236E+04    0.16169E+01    0.45708E+02    0.23726E+07    0.11945E+04
  239    0.55129E+04    0.16759E+01    0.47362E+02    0.23620E+07    0.11850E+04
  240    0.55016E+04    0.17370E+01    0.49013E+02    0.23515E+07    0.11755E+04
  241    0.54897E+04    0.18003E+01    0.50660E+02    0.23410E+07    0.11661E+04
  242    0.54773E+04    0.18658E+01    0.52302E+02    0.23306E+07    0.11568E+04
  243    0.54642E+04    0.19336E+01    0.53939E+02    0.23203E+07    0.11475E+04
  244    0.54506E+04    0.20037E+01    0.55569E+02    0.23100E+07    0.11383E+04
  245    0.54364E+04    0.20760E+01    0.57193E+02    0.22998E+07    0.11291E+04
  246    0.54216E+04    0.21507E+01    0.58810E+02    0.22897E+07    0.11200E+04
  247    0.54063E+04    0.22278E+01    0.60418E+02    0.22796E+07    0.11108E+04
  248    0.53903E+04    0.23073E+01    0.62017E+02    0.22696E+07    0.11017E+04
  249    0.53738E+04    0.23893E+01    0.63607E+02    0.22597E+07    0.10926E+04
  250    0.53567E+04    0.24737E+01    0.65186E+02    0.22498E+07    0.10834E+04
  251    0.53390E+04    0.25606E+01    0.66755E+02    0.22400E+07    0.10742E+04
  252    0.53208E+04    0.26499E+01    0.68312E+02    0.22302E+07    0.10650E+04
  253    0.53020E+04    0.27418E+01    0.69857E+02    0.22205E+07    0.10558E+04
  254    0.52827E+04    0.28360E+01    0.71389E+02    0.22109E+07    0.10466E+04
  255    0.52628E+04    0.29327E+01    0.72908E+02    0.22013E+07    0.10373E+04
  256    0.52424E+04    0.30317E+01    0.74413E+02    0.21918E+07    0.10281E+04
  257    0.52214E+04    0.31331E+01    0.75904E+02    0.21824E+07    0.10188E+04
  258    0.52000E+04    0.32368E+01    0.77379E+02    0.21730E+07    0.10096E+04
  259    0.51781E+04    0.33428E+01    0.78838E+02    0.21637E+07    0.10003E+04
  260    0.51557E+04    0.34511E+01    0.80282E+02    0.21544E+07    0.99112E+03
  261    0.51328E+04    0.35616E+01    0.81708E+02    0.21452E+07    0.98190E+03
  262    0.51094E+04    0.36744E+01    0.83117E+02    0.21361E+07    0.97270E+03
  263    0.50856E+04    0.37894E+01    0.84507E+02    0.21270E+07    0.96353E+03
  264    0.50614E+04    0.39065E+01    0.85879E+02    0.21180E+07    0.95438E+03
  265    0.50367E+04    0.40258E+01    0.87232E+02    0.21090E+07    0.94526E+03
  266    0.50116E+04    0.41472E+01    0.88564E+02    0.21001E+07    0.93619E+03
  267    0.49861E+04    0.42707E+01    0.89877E+02    0.20913E+07    0.92715E+03
  268    0.49602E+04    0.43963E+01    0.91167E+02    0.20825E+07    0.91815E+03
  269    0.49340E+04    0.45240E+01    0.92436E+02    0.20738E+07    0.90921E+03
  270    0.49073E+04    0.46536E+01    0.93683E+02    0.20651E+07    0.90032E+03
  271    0.48802E+04    0.47853E+01    0.94907E+02    0.20565E+07    0.89148E+03
  272    0.48529E+04    0.49189E+01    0.96107E+02    0.20479E+07    0.88271E+03
  273    0.48251E+04    0.50545E+01    0.97283E+02    0.20394E+07    0.87400E+03
  274    0.47970E+04    0.51920E+01    0.98435E+02    0.20310E+07    0.86536E+03
  275    0.47686E+04    0.53314E+01    0.99561E+02    0.20226E+07    0.85680E+03
  276    0.47399E+04    0.54726E+01    0.10066E+03    0.20143E+07    0.84831E+03
  277    0.47109E+04    0.56157E+01    0.10173E+03    0.20060E+07    0.83991E+03
  278    0.46816E+04    0.57607E+01    0.10278E+03    0.19978E+07    0.83159E+03
  279    0.46520E+04    0.59074E+01    0.10380E+03    0.19896E+07    0.82337E+03
  280    0.46221E+04    0.60559E+01    0.10479E+03    0.19815E+07    0.81524E+03
  281    0.45919E+04    0.62061E+01    0.10575E+03    0.19734E+07    0.80720E+03
  282    0.45615E+04    0.63581E+01    0.10668E+03    0.19655E+07    0.79928E+03
  283    0.45309E+04    0.65117E+01    0.10758E+03    0.19575E+07    0.79146E+03
  284    0.45000E+04    0.66670E+01    0.10845E+03    0.19496E+07    0.78375E+03
  285    0.44689E+04    0.68240E+01    0.10929E+03    0.19418E+07    0.77616E+03
  286    0.44376E+04    0.69826E+01    0.11010E+03    0.19340E+07    0.76868E+03
  287    0.44062E+04    0.71428E+01    0.11087E+03    0.19263E+07    0.76134E+03
  288    0.43745E+04    0.73045E+01    0.11161E+03    0.19186E+07    0.75412E+03
  289    0.43426E+04    0.74678E+01    0.11232E+03    0.19110E+07    0.74703E+03
  290    0.43106E+04    0.76326E+01    0.11299E+03    0.19034E+07    0.74008E+03
