1.995792452675879758e+05 -3.736675275547692581e+04 -1.049368124989597527e+04 1.399776026317880489e+06 5.586439620282724500e+05 -4.642252672812327364e+04 -7.651819886192437843e+04 -2.238062340515926280e+03
-3.736675275547692581e+04 1.839286625205574965e+05 5.165256852370083652e+04 -7.420507378157859668e+06 -3.987583571429011878e+06 -1.117104418888018467e+06 1.324383695390830515e+06 -4.515591876737217945e+02
-1.049368124989597891e+04 5.165256852370085835e+04 1.450555774469034804e+04 -2.083896335559346015e+06 -1.119830541062057251e+06 -3.137157186596294632e+05 3.719258251562627847e+05 -1.268110775351248094e+02
1.399776026317880489e+06 -7.420507378157860599e+06 -2.083896335559346480e+06 3.649438086117642522e+08 1.585996213353227675e+08 4.259325434104789048e+07 -5.168785413267067820e+07 3.203389048220462064e+04
5.586439620282724500e+05 -3.987583571429012343e+06 -1.119830541062057251e+06 1.585996213353227377e+08 8.705355261886905134e+07 2.487388542878592759e+07 -2.917404274749146029e+07 1.884381265593063654e+04
-4.642252672812327364e+04 -1.117104418888018699e+06 -3.137157186596295214e+05 4.259325434104788303e+07 2.487388542878593132e+07 7.496867178888112307e+06 -8.545255877084182575e+06 1.258516490083688950e+04
-7.651819886192439299e+04 1.324383695390830282e+06 3.719258251562628429e+05 -5.168785413267067820e+07 -2.917404274749145657e+07 -8.545255877084182575e+06 9.889490154315227643e+06 -1.018381831509887706e+04
-2.238062340515926280e+03 -4.515591876737243524e+02 -1.268110775351251647e+02 3.203389048220462428e+04 1.884381265593063654e+04 1.258516490083688768e+04 -1.018381831509887525e+04 1.517096590202945663e+04
