   1.7864876543598818E-003   5.6777142110245099E-004
   1.8030178210174379E-003   5.7305409328147600E-004
   1.8197009394231127E-003   5.7838563020275527E-004
   1.8365384248219992E-003   5.8376648426009827E-004
   1.8535317055542923E-003   5.8919711079288145E-004
   1.8706822231764559E-003   5.9467797185668275E-004
   1.8879914325835112E-003   6.0020953105300169E-004
   1.9054608021324580E-003   6.0579225826494227E-004
   1.9230918137668369E-003   6.1142662729074516E-004
   1.9408859631424385E-003   6.1711311497812346E-004
   1.9588447597541909E-003   6.2285220521652760E-004
   1.9769697270642056E-003   6.2864438351993394E-004
   1.9952624026310143E-003   6.3449014194517277E-004
   2.0137243382400039E-003   6.4038997668132067E-004
   2.0323571000350530E-003   6.4634438707434575E-004
   2.0511622686513928E-003   6.5235387985340383E-004
   2.0701414393496931E-003   6.5841896345275326E-004
   2.0892962221513828E-003   6.6454015312164127E-004
   2.1086282419752419E-003   6.7071796846975592E-004
   2.1281391387752368E-003   6.7695293237501615E-004
   2.1478305676796406E-003   6.8324557545456016E-004
   2.1677041991314400E-003   6.8959643011765276E-004
   2.1877617190300402E-003   6.9600603586771211E-004
   2.2080048288742838E-003   7.0247493680770554E-004
   2.2284352459067810E-003   7.0900368042721364E-004
   2.2490547032596002E-003   7.1559282233962806E-004
   2.2698649501012792E-003   7.2224292003969840E-004
   2.2908677517852146E-003   7.2895453837578663E-004
   2.3120648899994161E-003   7.3572824702936772E-004
   2.3334581629176490E-003   7.4256461924225559E-004
   2.3550493853519783E-003   7.4946423690900406E-004
   2.3768403889067118E-003   7.5642768388612845E-004
   2.3988330221337891E-003   7.6345555123614594E-004
   2.4210291506895883E-003   7.7054843482079506E-004
   2.4434306574931943E-003   7.7770693493902743E-004
   2.4660394428861259E-003   7.8493166288090056E-004
   2.4888574247935468E-003   7.9222323178835901E-004
   2.5118865388869655E-003   7.9958225601469758E-004
   2.5351287387484316E-003   8.0700935077527224E-004
   2.5585859960362725E-003   8.1450514619674816E-004
   2.5822603006523453E-003   8.2207031072211009E-004
   2.6061536609108403E-003   8.2970551204597260E-004
   2.6302681037086509E-003   8.3741133185937487E-004
   2.6546056746973162E-003   8.4518829366614584E-004
   2.6791684384565567E-003   8.5303707827563745E-004
   2.7039584786694121E-003   8.6095878059074449E-004
   2.7289778982990077E-003   8.6895446044826536E-004
   2.7542288197669389E-003   8.7702387829231615E-004
   2.7797133851333337E-003   8.8516590245242804E-004
   2.8054337562785558E-003   8.9338151472133538E-004
   2.8313921150866020E-003   9.0167734914502770E-004
   2.8575906636301922E-003   9.1005957091193129E-004
   2.8840316243575748E-003   9.1851622066127004E-004
   2.9107172402810613E-003   9.2702270247248567E-004
   2.9376497751672920E-003   9.3557149372734433E-004
   2.9648315137292902E-003   9.4420170854992022E-004
   2.9922647618202658E-003   9.5295703242570876E-004
   3.0199518466292254E-003   9.6183889389214359E-004
   3.0478951168783908E-003   9.7081880639147803E-004
   3.0760969430224422E-003   9.7987317999336941E-004
   3.1045597174496099E-003   9.8899351972666564E-004
   3.1332858546846113E-003   9.9817483069832382E-004
   3.1622777915934941E-003   1.0074249053072003E-003
   3.1915379875903475E-003   1.0167607041956816E-003
   3.2210689248459387E-003   1.0261938191282545E-003
   3.2508731084982777E-003   1.0357204165425565E-003
   3.2809530668651320E-003   1.0453343850538284E-003
   3.3113113516585074E-003   1.0550347102155260E-003
   3.3419505382011011E-003   1.0648240830399927E-003
   3.3728732256447865E-003   1.0747047070907025E-003
   3.4040820371910910E-003   1.0846771811243434E-003
   3.4355796203137264E-003   1.0947418508218990E-003
   3.4673686469831764E-003   1.1048994359625901E-003
   3.4994518138933635E-003   1.1151509319453528E-003
   3.5318318426904157E-003   1.1254973044310848E-003
   3.5645114802035269E-003   1.1359394158492436E-003
   3.5974934986780153E-003   1.1464781130147096E-003
   3.6307806960104425E-003   1.1571142798572124E-003
   3.6643758959860029E-003   1.1678488280453282E-003
   3.6982819485180504E-003   1.1786826718190918E-003
   3.7325017298898617E-003   1.1896167307656441E-003
   3.7670381429986384E-003   1.2006519264322422E-003
   3.8018941176017453E-003   1.2117891938472443E-003
   3.8370726105652828E-003   1.2230294782681517E-003
   3.8725766061148714E-003   1.2343737299627593E-003
   3.9084091160888458E-003   1.2458229129763798E-003
   3.9445731801937330E-003   1.2573779947740837E-003
   3.9810718662621185E-003   1.2690399550686247E-003
   4.0179082705128948E-003   1.2808097829911369E-003
   4.0550855178139115E-003   1.2926884730319937E-003
   4.0926067619470718E-003   1.3046770347153857E-003
   4.1304751858758492E-003   1.3167764812740844E-003
   4.1686940020153268E-003   1.3289878385696022E-003
   4.2072664525046972E-003   1.3413121423057777E-003
   4.2461958094822958E-003   1.3537504337512514E-003
   4.2854853753631801E-003   1.3663037699780743E-003
   4.3251384831192790E-003   1.3789732119805971E-003
   4.3651584965621352E-003   1.3917598338966371E-003
   4.4055488106282429E-003   1.4046647202410887E-003
   4.4463128516670693E-003   1.4176889612980061E-003
   4.4874540777316988E-003   1.4308336639189596E-003
   4.5289759788721875E-003   1.4440999390940477E-003
   4.5708820774316263E-003   1.4574889115002367E-003
   4.6131759283449449E-003   1.4710017167604329E-003
   4.6558611194404869E-003   1.4846394964755669E-003
   4.6989412717443457E-003   1.4984034096082437E-003
   4.7424200397875732E-003   1.5122946194890887E-003
   4.7863011119161749E-003   1.5263143036966962E-003
   4.8305882106040015E-003   1.5404636513571140E-003
   4.8752850927685307E-003   1.5547438577872799E-003
   4.9203955500895687E-003   1.5691561364959265E-003
   4.9659234093309083E-003   1.5837017056014801E-003
   5.0118725326649309E-003   1.5983817980523289E-003
   5.0582468180002940E-003   1.6131976589729468E-003
   5.1050501993125247E-003   1.6281505399028291E-003
   5.1522866469777967E-003   1.6432417114371108E-003
   5.1999601681097189E-003   1.6584724490357348E-003
   5.2480748068992646E-003   1.6738440435939135E-003
   5.2966346449578490E-003   1.6893577988428528E-003
   5.3456438016635530E-003   1.7050150251609951E-003
   5.3951064345106308E-003   1.7208170528824032E-003
   5.4450267394621195E-003   1.7367652174782929E-003
   5.4954089513058442E-003   1.7528608704792167E-003
   5.5462573440136350E-003   1.7691053769490275E-003
   5.5975762311038955E-003   1.7855001088374601E-003
   5.6493699660075253E-003   1.8020464589909465E-003
   5.7016429424372210E-003   1.8187458256802337E-003
   5.7543995947602102E-003   1.8355996238849392E-003
   5.8076443983743958E-003   1.8526092828483204E-003
   5.8613818700880473E-003   1.8697762389489887E-003
   5.9156165685029377E-003   1.8871019504458901E-003
   5.9703530944010654E-003   1.9045878813247650E-003
   6.0255960911349367E-003   1.9222355129559227E-003
   6.0813502450214737E-003   1.9400463417428215E-003
   6.1376202857395586E-003   1.9580218714823610E-003
   6.1944109867312349E-003   1.9761636288792477E-003
   6.2517271656066789E-003   1.9944731466867999E-003
   6.3095736845528612E-003   2.0129519757427490E-003
   6.3679554507460124E-003   2.0316016827300718E-003
   6.4268774167679050E-003   2.0504238419924185E-003
   6.4863445810259893E-003   2.0694200518571373E-003
   6.5463619881774120E-003   2.0885919170404998E-003
   6.6069347295569410E-003   2.1079410610727479E-003
   6.6680679436089043E-003   2.1274691241824455E-003
   6.7297668163230611E-003   2.1471777545374699E-003
   6.7920365816745440E-003   2.1670686254144297E-003
   6.8548825220678617E-003   2.1871434168399370E-003
   6.9183099687850072E-003   2.2074038284128289E-003
   6.9823243024377283E-003   2.2278515773302668E-003
   7.0469309534239308E-003   2.2484883890183539E-003
   7.1121354023884215E-003   2.2693160151843008E-003
   7.1779431806877408E-003   2.2903362146684887E-003
   7.2443598708594684E-003   2.3115507666843778E-003
   7.3113911070957615E-003   2.3329614690028610E-003
   7.3790425757213158E-003   2.3545701279090361E-003
   7.4473200156757466E-003   2.3763785771345322E-003
   7.5162292190003952E-003   2.3983886579445396E-003
   7.5857760313297546E-003   2.4206022329811830E-003
   7.6559663523872515E-003   2.4430211846100105E-003
   7.7268061364858158E-003   2.4656474037833796E-003
   7.7983013930329444E-003   2.4884828092750872E-003
   7.8704581870404997E-003   2.5115293277368656E-003
   7.9432826396392073E-003   2.5347889105866118E-003
   8.0167809285979150E-003   2.5582635323845968E-003
   8.0909592888476749E-003   2.5819551732813332E-003
   8.1658240130106172E-003   2.6058658298681613E-003
   8.2413814519338140E-003   2.6299975057879625E-003
   8.3176380152279895E-003   2.6543522654402644E-003
   8.3946001718112704E-003   2.6789322306916912E-003
   8.4722744504579419E-003   2.7037394837622695E-003
   8.5506674403522977E-003   2.7287759473918526E-003
   8.6297857916476078E-003   2.7540435327021401E-003
   8.7096362160302247E-003   2.7795446983493776E-003
   8.7902254872890030E-003   2.8052824274277881E-003
   8.8715604418898777E-003   2.8312590391051046E-003
   8.9536479795558292E-003   2.8574742242011186E-003
   9.0364950638521825E-003   2.8839273775543416E-003
   9.1201087227773450E-003   2.9106251664902413E-003
   9.2044960493589973E-003   2.9375813152266927E-003
   9.2896642022557620E-003   2.9648003250357818E-003
   9.3756204063645786E-003   2.9922496592675652E-003
   9.4623719534334665E-003   3.0198900453389790E-003
   9.5499262026802027E-003   3.0477329583510960E-003
   9.6382905814165493E-003   3.0758397637191326E-003
   9.7274725856783470E-003   3.1042589044222354E-003
   9.8174797808614021E-003   3.1329794459588772E-003
   9.9083198023632336E-003   3.1619760042739986E-003
   1.0000000356230892E-002   3.1912281221914700E-003
   1.0092529219814529E-002   3.2207202498638135E-003
   1.0185914242427275E-002   3.2504565590760872E-003
   1.0280163346011048E-002   3.2805194884238170E-003
   1.0375284525808595E-002   3.3110059180460507E-003
   1.0471285851041732E-002   3.3418916045460144E-003
   1.0568175465595856E-002   3.3730300779619255E-003
   1.0665961588710820E-002   3.4043101807710789E-003
   1.0764652515678163E-002   3.4357865415910113E-003
   1.0864256618544801E-002   3.4675536228785404E-003
   1.0964782346823260E-002   3.4996493377903444E-003
   1.1066238228208436E-002   3.5320537853008949E-003
   1.1168632869301021E-002   3.5647496187406194E-003
   1.1271974956337584E-002   3.5977408570630285E-003
   1.1376273255927471E-002   3.6310368767876297E-003
   1.1481536615796454E-002   3.6646430497204109E-003
   1.1587773965537314E-002   3.6985605995594559E-003
   1.1694994317367317E-002   3.7327909336687943E-003
   1.1803206766892763E-002   3.7673370332685680E-003
   1.1912420493880568E-002   3.8022022827493328E-003
   1.2022644763036959E-002   3.8373898100647866E-003
   1.2133888924793456E-002   3.8729024740326383E-003
   1.2246162416100050E-002   3.9087431577584653E-003
   1.2359474761225758E-002   3.9449148994153754E-003
   1.2473835572566559E-002   3.9814207795615423E-003
   1.2589254551460852E-002   4.0182638907350536E-003
   1.2705741489012408E-002   4.0554473381686756E-003
   1.2823306266920973E-002   4.0929742411410508E-003
   1.2941958858320514E-002   4.1308477740627635E-003
   1.3061709328625291E-002   4.1690711281521294E-003
   1.3182567836383687E-002   4.2076475269136352E-003
   1.3304544634139982E-002   4.2465802285721705E-003
   1.3427650069304060E-002   4.2858725051847990E-003
   1.3551894585029233E-002   4.3255276787383711E-003
   1.3677288721098113E-002   4.3655490869429084E-003
   1.3803843114816706E-002   4.4059401024512069E-003
   1.3931568501916814E-002   4.4467041359696194E-003
   1.4060475717466736E-002   4.4878446125131317E-003
   1.4190575696790431E-002   4.5293650086992232E-003
   1.4321879476395146E-002   4.5712688176173565E-003
   1.4454398194907686E-002   4.6135595687338800E-003
   1.4588143094019297E-002   4.6562408316338823E-003
   1.4723125519439323E-002   4.6993161907523048E-003
   1.4859356921857636E-002   4.7427892843737458E-003
   1.4996848857916063E-002   4.7866637681804203E-003
   1.5135612991188718E-002   4.8309433356219225E-003
   1.5275661093171414E-002   4.8756317223267506E-003
   1.5417005044280299E-002   4.9207326793362675E-003
   1.5559656834859648E-002   4.9662500139133021E-003
   1.5703628566199033E-002   5.0121875517051976E-003
   1.5848932451559852E-002   5.0585491575554139E-003
   1.5995580817211450E-002   5.1053387406334279E-003
   1.6143586103476725E-002   5.1525602261115779E-003
   1.6292960865787472E-002   5.2002175978471650E-003
   1.6443717775749444E-002   5.2483148591235575E-003
   1.6595869622217343E-002   5.2968560538951548E-003
   1.6749429312379667E-002   5.3458452726884900E-003
   1.6904409872853687E-002   5.3952866226431922E-003
   1.7060824450790432E-002   5.4451842721478213E-003
   1.7218686314990062E-002   5.4955424101156671E-003
   1.7378008857027425E-002   5.5463652676489526E-003
   1.7538805592388063E-002   5.5976571247693917E-003
   1.7701090161614787E-002   5.6494222787475791E-003
   1.7864876331464788E-002   5.7016650907808896E-003
   1.8030177996077507E-002   5.7543899437492154E-003
   1.8197009178153239E-002   5.8076012642569851E-003
   1.8365384030142762E-002   5.8613035302409310E-003
   1.8535316835447849E-002   5.9155012375867906E-003
   1.8706822009632976E-002   5.9701989490717087E-003
   1.8879914101648174E-002   6.0254012504198616E-003
   1.9054607795063263E-002   6.0811127721981982E-003
   1.9230917909313475E-002   6.1373381982731479E-003
   1.9408859400956550E-002   6.1940822316844538E-003
   1.9588447364941582E-002   6.2513496480788343E-003
   1.9769697035889502E-002   6.3091452480052938E-003
   1.9952623789385462E-002   6.3674738715819388E-003
   2.0137243143283117E-002   6.4263404064858953E-003
   2.0323570759021088E-002   6.4857497676518603E-003
   2.0511622442951495E-002   6.5457069852607351E-003
   2.0701414147680831E-002   6.6062171254112232E-003
   2.0892961973423219E-002   6.6672851995264034E-003
   2.1086282169366255E-002   6.7289161514393131E-003
   2.1281391135049409E-002   6.7911150537002460E-003
   2.1478305421755228E-002   6.8538876490165041E-003
   2.1677041733913355E-002   6.9172398558095096E-003
   2.1877616930517652E-002   6.9811762134375415E-003
   2.2080048026556338E-002   7.0456995450779462E-003
   2.2284352194455331E-002   7.1108141789909436E-003
   2.2490546765535090E-002   7.1765327924670297E-003
   2.2698649231480801E-002   7.2428705217678713E-003
   2.2908677245826216E-002   7.3098338132171507E-003
   2.3120648625451202E-002   7.3774181578026964E-003
   2.3334581352093216E-002   7.4456201926865933E-003
   2.3550493573872670E-002   7.5144462547378161E-003
   2.3768403606832470E-002   7.5839058056605220E-003
   2.3988329936491758E-002   7.6540061957025883E-003
   2.4210291219414107E-002   7.7247520755794972E-003
   2.4434306284790139E-002   7.7961483230005093E-003
   2.4660394136034807E-002   7.8682019575388087E-003
   2.4888573952399524E-002   7.9409206354179428E-003
   2.5118865090599130E-002   8.0143090258673333E-003
   2.5351287086453934E-002   8.0883679314830304E-003
   2.5585859656546948E-002   8.1631010850794841E-003
   2.5822602699896502E-002   8.2385295003799073E-003
   2.6061536299644267E-002   8.3146790157874687E-003
   2.6302680724758949E-002   8.3915353971423280E-003
   2.6546056431755675E-002   8.4690318613111805E-003
   2.6791684066431405E-002   8.5471212051353457E-003
   2.7039584465616301E-002   8.6258836806582789E-003
   2.7289778658941347E-002   8.7054413021845529E-003
   2.7542287870622274E-002   8.7858387556887501E-003
   2.7797133521260092E-002   8.8670179427626349E-003
   2.8054337229658197E-002   8.9489243605902057E-003
   2.8313920814656269E-002   9.0315633196482066E-003
   2.8575906296981261E-002   9.1149606884855187E-003
   2.8840315901115389E-002   9.1991325079365232E-003
   2.9107172057181496E-002   9.2840815603766527E-003
   2.9376497402845734E-002   9.3698104675629269E-003
   2.9648314785238057E-002   9.4563262311534758E-003
   2.9922647262890290E-002   9.5436373848229311E-003
   3.0199518107692239E-002   9.6317518225367688E-003
   3.0478950806865805E-002   9.7206765621390273E-003
   3.0760969064957532E-002   9.8104186323352272E-003
   3.1045596805849424E-002   9.9009854725673283E-003
   3.1332858174788390E-002   9.9923846717935218E-003
   3.1622777540434611E-002   1.0084623835150647E-002
   3.1915379496928679E-002   1.0177710588583164E-002
   3.2210688865977999E-002   1.0271652584469444E-002
   3.2508730698962332E-002   1.0366457605211399E-002
   3.2809530279059071E-002   1.0462133484079390E-002
   3.3113113123387938E-002   1.0558688119179236E-002
   3.3419504985175687E-002   1.0656129497898207E-002
   3.3728731855940670E-002   1.0754465636231218E-002
   3.4040819967697866E-002   1.0853704663846796E-002
   3.4355795795184101E-002   1.0953854756093515E-002
   3.4673686058103857E-002   1.1054924158702531E-002
   3.4994517723396054E-002   1.1156921215644098E-002
   3.5318318007521617E-002   1.1259854300467732E-002
   3.5645114378772290E-002   1.1363731902503955E-002
   3.5974934559600734E-002   1.1468562558248949E-002
   3.6307806528972357E-002   1.1574354878333986E-002
   3.6643758524738751E-002   1.1681117578209039E-002
   3.6982819046033115E-002   1.1788859402653508E-002
   3.7325016855687843E-002   1.1897589207882140E-002
   3.7670380982674598E-002   1.2007315896668829E-002
   3.8018940724566776E-002   1.2118048466933462E-002
   3.8370725650024917E-002   1.2229796053325252E-002
   3.8725765601304925E-002   1.2342567804052585E-002
   3.9084090696789787E-002   1.2456372865079224E-002
   3.9445731333544426E-002   1.2571220390761129E-002
   3.9810718189894297E-002   1.2687119892808737E-002
   4.0179082228027969E-002   1.2804081408768488E-002
   4.0550854696623582E-002   1.2922114762996343E-002
   4.0926067133499749E-002   1.3041228142503143E-002
   4.1304751368290892E-002   1.3161429170409501E-002
   4.1686939525147432E-002   1.3282729418490109E-002
   4.2072664025460900E-002   1.3405146368489457E-002
   4.2461957590614288E-002   1.3528694192777625E-002
   4.2854853244757747E-002   1.3653362652260501E-002
   4.3251384317610185E-002   1.3779132796935822E-002
   4.3651584447286604E-002   1.3906039158084593E-002
   4.4055487583151587E-002   1.4034197417890552E-002
   4.4463127988699377E-002   1.4163701275544767E-002
   4.4874540244460422E-002   1.4294456671873497E-002
   4.5289759250934869E-002   1.4426296073999806E-002
   4.5708820231553177E-002   1.4559162060529493E-002
   4.6131758735664240E-002   1.4693166751883214E-002
   4.6558610641551007E-002   1.4828422603965448E-002
   4.6989412159474130E-002   1.4964948735381274E-002
   4.7424199834743580E-002   1.5102726468771864E-002
   4.7863010550818999E-002   1.5241749793515813E-002
   4.8305881532438456E-002   1.5382032597452810E-002
   4.8752850348776307E-002   1.5523591296442523E-002
   4.9203954916630106E-002   1.5666447714256345E-002
   4.9659233503637309E-002   1.5810625520206900E-002
   5.0118724731521437E-002   1.5956123888812009E-002
   5.0582467579368372E-002   1.6102903311435407E-002
   5.1050501386933074E-002   1.6250934614296324E-002
   5.1522865857976774E-002   1.6400282658990736E-002
   5.1999601063635097E-002   1.6551050838253263E-002
   5.2480747445817238E-002   1.6703286851636377E-002
   5.2966345820636855E-002   1.6856949088534683E-002
   5.3456437381874430E-002   1.7011995132093120E-002
   5.3951063704471808E-002   1.7168432629968880E-002
   5.4450266748058973E-002   1.7326290394195636E-002
   5.4954088860513652E-002   1.7485589863696960E-002
   5.5462572781553671E-002   1.7646340396242421E-002
   5.5975761646362490E-002   1.7808550776502084E-002
   5.6493698989248609E-002   1.7972233521505461E-002
   5.7016428747338484E-002   1.8137402751835556E-002
   5.7543995264303829E-002   1.8304072150070544E-002
   5.8076443294123210E-002   1.8472254667079281E-002
   5.8613818004878734E-002   1.8641963245886101E-002
   5.9156164982587620E-002   1.8813211248960061E-002
   5.9703530235069309E-002   1.8986012223880265E-002
   6.0255960195848272E-002   1.9160379773987764E-002
   6.0813501728093196E-002   1.9336327592907616E-002
   6.1376202128592267E-002   1.9513869409434722E-002
   6.1944109131765526E-002   1.9693019138192359E-002
   6.2517270913714035E-002   1.9873790777905607E-002
   6.3095736096306948E-002   2.0056198419081565E-002
   6.3679553751306031E-002   2.0240256305770022E-002
   6.4268773404528357E-002   2.0425978720442411E-002
   6.4863445040047846E-002   2.0613380117944922E-002
   6.5463619104435322E-002   2.0802475031714878E-002
   6.6069346511038032E-002   2.0993278090209282E-002
   6.6680678644298483E-002   2.1185804083806329E-002
   6.7297667364113703E-002   2.1380067841321699E-002
   6.7920365010234393E-002   2.1576084365943521E-002
   6.8548824406705039E-002   2.1773868740665041E-002
   6.9183098866344897E-002   2.1973436144086828E-002
   6.9823242195270752E-002   2.2174801920876876E-002
   7.0469308697461250E-002   2.2377981453640280E-002
   7.1121353179363467E-002   2.2582990302087592E-002
   7.1779430954542409E-002   2.2789844107172108E-002
   7.2443597848373120E-002   2.2998558605476529E-002
   7.3113910202776564E-002   2.3209149703148177E-002
   7.3790424880998920E-002   2.3421633343406960E-002
   7.4473199272435647E-002   2.3636025648922504E-002
   7.5162291297499684E-002   2.3852342824736004E-002
   7.5857759412534989E-002   2.4070601171060076E-002
   7.6559662614775315E-002   2.4290817160696053E-002
   7.7268060447349171E-002   2.4513007302249201E-002
   7.7983013004330859E-002   2.4737188285563004E-002
   7.8704580935838292E-002   2.4963376883567950E-002
   7.9432825453177924E-002   2.5191589963364170E-002
   8.0167808334037569E-002   2.5421844567115878E-002
   8.0909591927726912E-002   2.5654157771053190E-002
   8.1658239160466620E-002   2.5888546833771210E-002
   8.2413813540726619E-002   2.6125029097169048E-002
   8.3176379164613387E-002   2.6363621995686433E-002
   8.3946000721307479E-002   2.6604343140650178E-002
   8.4722743498550884E-002   2.6847210175165542E-002
   8.5506673388185767E-002   2.7092240925063706E-002
   8.6297856891743963E-002   2.7339453299099706E-002
   8.7096361126088470E-002   2.7588865296224101E-002
   8.7902253829106783E-002   2.7840495093320487E-002
   8.8715603365457529E-002   2.8094360896134662E-002
   8.9536478732369709E-002   2.8350481092603720E-002
   9.0364949565495678E-002   2.8608874152511923E-002
   9.1201086144818713E-002   2.8869558632670999E-002
   9.2044959400614690E-002   2.9132553267965707E-002
   9.2896640919469295E-002   2.9397876818499175E-002
   9.3756202950350614E-002   2.9665548225000039E-002
   9.4623718410738314E-002   2.9935586508145762E-002
   9.5499260892809162E-002   3.0208010771547073E-002
   9.6382904669679983E-002   3.0482840295980321E-002
   9.7274724701708143E-002   3.0760094382961435E-002
   9.8174796642850823E-002   3.1039792511836310E-002
   9.9083196847082569E-002   3.1321954239030288E-002
  0.10000000237487261        3.1606599198837904E-002
  0.10092529099972182        3.1893747200766091E-002
  0.10185914121476040        3.2183418069579743E-002
  0.10280163223940667        3.2475631803060845E-002
  0.10375284402608710        3.2770408471769853E-002
  0.10471285726701887        3.3067768219145907E-002
  0.10568175340105510        3.3367731362984127E-002
  0.10665961462059323        3.3670318229023957E-002
  0.10764652387854770        3.3975549300401364E-002
  0.10864256489538683        3.4283445122741216E-002
  0.10964782216623464        3.4594026325721318E-002
  0.11066238096803917        3.4907313745876342E-002
  0.11168632736680625        3.5223328209053828E-002
  0.11271974822490068        3.5542090552532379E-002
  0.11376273120841478        3.5863621597780698E-002
  0.11481536479460525        3.6187942500985740E-002
  0.11587773827939890        3.6515075143693454E-002
  0.11694994178496719        3.6845041241475057E-002
  0.11803206626737213        3.7177860590965832E-002
  0.11912420352428167        3.7513551956188822E-002
  0.12022644620275716        3.7852138000218992E-002
  0.12133888780711259        3.8193649432863228E-002
  0.12246162270684677        3.8538114830178126E-002
  0.12359474614464867        3.8885534218714615E-002
  0.12473835424447720        3.9235892392896404E-002
  0.12589254401971486        3.9589227206219366E-002
  0.12705741338139834        3.9945686784464654E-002
  0.12823306114652386        4.0305390938799236E-002
  0.12941958704643003        4.0668062138983267E-002
  0.13061709173525818        4.1033208037237444E-002
  0.13182567679849097        4.1401065486793329E-002
  0.13304544476157001        4.1773407224938552E-002
  0.13427649909859282        4.2151831960609100E-002
  0.13551894424109129        4.2534403046254408E-002
  0.13677288558689027        4.2917219749621247E-002
  0.13803842950904868        4.3298689494859897E-002
  0.13931568336488317        4.3682175542922669E-002
  0.14060475550507548        4.4071312373423030E-002
  0.14190575528286398        4.4466193866313418E-002
  0.14321879306331964        4.4864908959008916E-002
  0.14454398023270928        4.5266242206436914E-002
  0.14588142920794403        4.5670526997176851E-002
  0.14723125344611593        4.6078260101618050E-002
  0.14859356745412244        4.6489559416802217E-002
  0.14996848679838043        4.6904325091801272E-002
  0.15135612811462953        4.7322499558281383E-002
  0.15275660911782685        4.7744123488440031E-002
  0.15417004861213199        4.8169248123678662E-002
  0.15559656650098649        4.8597901347794653E-002
  0.15703628379728451        4.9030097375802592E-002
  0.15848932263363882        4.9465853190295603E-002
  0.15995580627274125        4.9905192471016178E-002
  0.16143585911781930        5.0348139503835765E-002
  0.16292960672318957        5.0794716915017975E-002
  0.16443717580490785        5.1244946274434884E-002
  0.16595869425151977        5.1698849253540818E-002
  0.16749429113490880        5.2156448005930237E-002
  0.16904409672124593        5.2617764585004695E-002
  0.17060824248204018        5.3082820900101364E-002
  0.17218686110529138        5.3551638687571824E-002
  0.17378008650674637        5.4024239566632722E-002
  0.17538805384125933        5.4500645157782635E-002
  0.17701089951425630        5.4980876900481979E-002
  0.17864876119330778        5.5464956161251536E-002
  0.18030177781980636        5.5952904164898072E-002
  0.18197008962075353        5.6444741969474188E-002
  0.18365383812065530        5.6940490560488166E-002
  0.18535316615352776        5.7440170704197678E-002
