1.813753924999999967e+01 2.902781817556989233e-03
2.116046250000000484e+01 0.000000000000000000e+00
2.418338549999999998e+01 6.531259134515253299e-03
2.720630999999999844e+01 1.935187798349950489e-03
3.022923249999999840e+01 0.000000000000000000e+00
3.325215500000000191e+01 1.583335550737274746e-03
3.627507750000000186e+01 1.451390948789185341e-03
3.929800250000000261e+01 2.679490854535226518e-03
4.232092500000000967e+01 3.732148043795798387e-03
4.534384750000000253e+01 1.161112743027071679e-03
4.836677250000000328e+01 3.265629465980570030e-03
5.138969500000000323e+01 3.073533661765819915e-03
5.441261750000001030e+01 3.870375774525181087e-03
5.743554000000000315e+01 1.833335915362725894e-03
6.045846499999999679e+01 2.612503599791670284e-03
6.348138749999999675e+01 3.424591399445960083e-03
6.650431000000000381e+01 3.812650015403819606e-03
6.952723500000000456e+01 3.070533104736932525e-03
7.255015749999999741e+01 2.902781797551645063e-03
7.557308000000000447e+01 3.483338190670952437e-03
7.859600500000000523e+01 2.009618140901419780e-03
8.161892749999999808e+01 2.580250476833390993e-03
8.464185000000001935e+01 3.110123369829831917e-03
8.766477249999999799e+01 1.801726656512782094e-03
9.068769749999999874e+01 1.741669066527780189e-03
9.371062000000000580e+01 3.370972413807073100e-03
9.673354249999999865e+01 2.177086366918744038e-03
9.975646750000001362e+01 3.694449525800256456e-03
1.027793900000000065e+02 1.024511220588606927e-03
1.058023124999999993e+02 2.985718435036639144e-03
1.088252350000000206e+02 1.935187887262590544e-03
1.118481599999999929e+02 1.882885481535905492e-03
1.148710825000000000e+02 3.059060954700282969e-03
1.178940050000000070e+02 3.718103765768145021e-03
1.209169299999999936e+02 1.741669066527780189e-03
1.239398525000000149e+02 1.274392007610132636e-03
1.269627749999999935e+02 2.488098695863865881e-03
1.299856974999999863e+02 2.016195750156499992e-03
1.330086225000000013e+02 3.571301230648703511e-03
1.360315449999999942e+02 2.074951437831399834e-03
1.390544674999999870e+02 1.531322582933270773e-03
1.420773925000000020e+02 2.073121457540869593e-03
1.451003149999999948e+02 1.886808168408569226e-03
1.481232374999999877e+02 1.839168986396990529e-03
1.511461625000000026e+02 2.656287224936326741e-03
1.541690849999999955e+02 1.674554103837072811e-03
1.571920074999999883e+02 1.372076111309791747e-03
1.602149300000000096e+02 7.498853030639097365e-04
1.632378549999999962e+02 1.346120257445197884e-03
1.662607774999999890e+02 1.122408962423187455e-03
1.692837000000000387e+02 2.688096907007089288e-03
1.723066249999999968e+02 7.201784625209421481e-04
1.753295475000000181e+02 1.812778889089984059e-03
1.783524700000000109e+02 1.661514586007124122e-03
1.813753925000000038e+02 3.290222557372581881e-03
1.843983174999999903e+02 1.496201597162275963e-03
1.874212400000000116e+02 1.798047033452534462e-03
1.904441625000000045e+02 2.912956906816545864e-03
1.934670874999999910e+02 2.237560959308068133e-04
1.964900100000000123e+02 2.143592710901739539e-03
1.995129325000000051e+02 7.916677654486319092e-04
2.025358549999999980e+02 9.778836506512012406e-04
2.055587800000000129e+02 1.137812201059951005e-03
2.085817025000000342e+02 2.989900313708882418e-03
2.116046249999999986e+02 1.729401378257043728e-03
2.146275500000000136e+02 9.812220127402328240e-04
2.176504725000000064e+02 8.647870771872607056e-04
2.206733949999999993e+02 2.052492067744895142e-03
2.236963199999999858e+02 2.084739958072089061e-03
2.267192425000000071e+02 2.451076693343066937e-03
2.297421650000000000e+02 1.638384794955749122e-03
2.327650874999999928e+02 1.142577646067787899e-03
2.357880125000000078e+02 1.084201403562078635e-03
2.388109350000000006e+02 1.400714698174267267e-03
2.418338574999999935e+02 1.088543177832868849e-03
2.448567825000000084e+02 1.409431958960091075e-03
2.478797050000000297e+02 1.087510679642304107e-03
2.509026250000000005e+02 1.230767839221950846e-03
2.539255499999999870e+02 1.447215277322205741e-03
2.569484749999999735e+02 9.823924259644086117e-04
2.599714000000000169e+02 1.038475804465980885e-03
2.629943250000000035e+02 8.933561083777693135e-04
2.660172499999999900e+02 9.252616776800757148e-04
2.690401749999999765e+02 1.256377198495533089e-03
2.720631000000000199e+02 1.161112679009970164e-03
2.750860250000000065e+02 6.066069408075168380e-04
2.781089249999999993e+02 2.050352666738822650e-03
2.811318499999999858e+02 9.363812593650672027e-04
2.841547749999999724e+02 1.621363232733963843e-03
2.871777000000000157e+02 9.691217352597964949e-04
2.902006250000000023e+02 8.581096859273118233e-04
2.932235499999999888e+02 5.805563659037895567e-04
2.962464749999999754e+02 6.502873030013248123e-04
2.992694000000000187e+02 1.518707091232522188e-03
3.022923250000000053e+02 1.516703478767941629e-03
3.053152499999999918e+02 1.589344865130921242e-03
3.083381749999999784e+02 7.744308649492884049e-04
