1.813753924999999967e+01 0.000000000000000000e+00
2.116046250000000484e+01 0.000000000000000000e+00
2.418338575000001001e+01 0.000000000000000000e+00
2.720630900000001517e+01 0.000000000000000000e+00
3.022923225000002034e+01 1.741670089200983039e-03
3.325215550000002906e+01 0.000000000000000000e+00
3.627507875000003423e+01 2.902783478000568306e-03
3.929800200000003940e+01 1.339746219905398310e-03
4.232092525000004457e+01 0.000000000000000000e+00
4.534384850000004974e+01 0.000000000000000000e+00
4.836677175000005491e+01 1.088543802374710052e-03
5.138969500000006008e+01 0.000000000000000000e+00
5.441261825000006525e+01 3.870377961776155177e-03
5.743554150000007041e+01 1.833336928819057554e-03
6.045846475000007558e+01 0.000000000000000000e+00
6.348138800000008075e+01 8.293667055505245808e-04
6.650431125000008592e+01 0.000000000000000000e+00
6.952723450000009109e+01 0.000000000000000000e+00
7.255015775000009626e+01 1.451391733998945400e-03
7.557308100000010143e+01 1.393336064446933911e-03
7.859600425000010659e+01 2.009619323465849840e-03
8.161892750000011176e+01 1.290125985282882014e-03
8.464185075000011693e+01 1.244050057100971971e-03
8.766477400000012210e+01 1.201151779147567990e-03
9.068769725000012727e+01 1.741670079598409311e-03
9.371062050000013244e+01 0.000000000000000000e+00
9.673354375000013761e+01 2.177087599122915634e-03
9.975646700000014278e+01 1.583336435601754829e-03
1.027793902500001479e+02 5.122559055981033230e-04
1.058023135000001531e+02 9.952400450928676912e-04
1.088252367500001583e+02 2.902783464663658605e-03
1.118481600000001634e+02 9.414432857784111675e-04
1.148710832500001686e+02 2.291671156036333059e-03
1.178940065000001738e+02 1.786328285631203806e-03
1.209169297500001790e+02 1.306252558798570284e-03
1.239398530000001841e+02 8.495951601513459335e-04
1.269627762500001893e+02 1.658733407834891418e-03
1.299856995000001803e+02 8.100791061148139918e-04
1.330086227500001996e+02 7.916682173048808328e-04
1.360315460000001906e+02 7.740755902213234665e-04
1.390544692500002100e+02 1.514495719937742268e-03
1.420773925000002009e+02 3.705681016727166259e-04
1.451003157500002203e+02 1.088543798623715746e-03
1.481232390000002113e+02 1.066328619022455758e-03
1.511461622500002306e+02 1.741670077677888494e-03
1.541690855000002500e+02 1.707519683942567302e-03
1.571920087500002410e+02 6.698731067565796794e-04
1.602149320000002319e+02 1.643084978787577415e-03
1.632378552500002513e+02 1.290125983307036745e-03
1.662607785000002707e+02 6.333345736058241257e-04
1.692837017500002617e+02 9.330375414478136184e-04
1.723066250000002526e+02 9.166684617495318797e-04
1.753295482500002720e+02 6.005758887174268007e-04
1.783524715000002914e+02 1.771189909056072225e-03
1.813753947500002823e+02 1.451391730998148307e-03
1.843983180000002733e+02 1.427598423900333863e-03
1.874212412500002927e+02 1.123658114271173071e-03
1.904441645000003120e+02 2.211644542328203636e-03
1.934670877500003030e+02 2.721359495387081959e-04
1.964900110000002940e+02 8.038477278522017985e-04
1.995129342500003133e+02 2.375004650426610145e-03
2.025358575000003327e+02 7.798522732598365658e-04
2.055587807500003237e+02 7.683838574626541355e-04
2.085817040000003146e+02 1.009663812686746077e-03
2.116046272500003340e+02 1.492860065875552993e-03
2.146275505000003534e+02 2.207750801610227926e-03
2.176504737500003444e+02 2.418986217774536283e-04
2.206733970000003353e+02 7.157548260699652309e-04
2.236963202500003547e+02 1.412164927089390324e-03
2.267192435000003741e+02 4.644453537913741971e-04
2.297421667500003650e+02 1.604169807479823582e-03
2.327650900000003560e+02 1.130954595238795523e-03
2.357880132500003754e+02 6.698731064014492578e-04
2.388109365000003947e+02 4.409291333216221404e-04
2.418338597500003857e+02 1.306252557448210139e-03
2.448567830000003767e+02 2.150209971080707910e-04
2.478797062500003960e+02 2.123987898236211192e-04
2.509026295000004154e+02 1.259038609541591330e-03
2.539255527500004064e+02 6.220250273256775365e-04
2.569484760000003689e+02 8.196094477607903652e-04
2.599713992500003883e+02 1.012598881669751500e-03
2.629943225000004077e+02 1.000959814053295743e-03
2.660172457500004271e+02 9.895852707011076541e-04
2.690401690000003896e+02 5.870798010389460114e-04
2.720630922500004090e+02 7.740755895100174524e-04
2.750860155000004283e+02 7.655692643428550206e-04
2.781089387500003909e+02 7.572478592881553422e-04
2.811318620000004103e+02 9.363817614763010871e-04
2.841547852500004296e+02 1.482272405386757990e-03
2.871777085000004490e+02 1.833336922435061791e-03
2.902006317500004684e+02 9.071198314049769415e-04
2.932235550000004309e+02 8.977680805577609429e-04
2.962464782500004503e+02 1.777214363537654241e-03
2.992694015000004697e+02 1.231483892299450921e-03
3.022923247500004322e+02 6.966680304950003018e-04
3.053152480000004516e+02 3.448851636085645375e-04
3.083381712500004710e+02 1.024511809534854817e-03
3.113610945000004904e+02 6.763767286196327444e-04
3.143840177500005097e+02 1.004809659335845424e-03
3.174069410000004723e+02 1.326986724700124180e-03
3.204298642500004917e+02 1.150159484253950514e-03
3.234527875000005110e+02 9.766374258747512974e-04
3.264757107500004736e+02 9.675944867393338486e-04
3.294986340000004930e+02 3.195724910309313111e-04
3.325215572500005123e+02 9.500018596944874872e-04
3.355444805000005317e+02 1.412164926563320034e-03
3.385674037500005511e+02 3.110125135862875354e-04
3.415903270000005136e+02 7.706504761379656459e-04
